,"operater name","name","route","ivrpath","currency_name","clilimit","buyingrate","dailyrate","Weekly Rate","Monthly Rate","min duration","maxduration","calllimit","maxdailyminutes","Creation Date"
,"Aggregator","Australia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Austria AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Azerbaijan AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Bahamas AT","","TeachYourselfEnglishINTHECITY.wav","USD","3","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Bahrain AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Barbados AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Belarus AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Belgium AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Belize AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Benin AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","Bolivia AT","","TeachYourselfEnglishINTHECITY.wav","USD","2","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Bosnia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Botswana AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Brazil AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Bulgaria AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Burkina Faso AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Burundi AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","BVI AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","Cameroon AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Cape Verde AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","CAR AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Cayman Islands AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Chad AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Chile AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Comoros AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Congo AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Cook AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Croatia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Cuba AT","","TeachYourselfEnglishINTHECITY.wav","USD","2","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Cyprus AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Diego Garcia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Djibouti AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Dominica AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","DR Congo AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","East AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","Ecuador AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Egypt AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","El Salvador AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","ELLIPSO AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Emsat AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Equatorial Guinea AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","Eritrea AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Estonia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Ethiopia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Falkland Islands AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Fiji AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Finland AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","France AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","French Polynesia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Gabon AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Gambia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Georgia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Ghana AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Gibraltar AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Globalstar AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Greece AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Greenland AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Grenada AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Guatemala AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Guinea AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Guyana AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Haiti AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Honduras AT","","TeachYourselfEnglishINTHECITY.wav","USD","0","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Iran AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Iraq AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","Italy AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Ivory AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Jamaica AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","JERSEY AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Jordan AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Kazakhstan AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Kenya AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Kiribati AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Kyrgyzstan AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Latvia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Lebanon AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Lesotho AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Liberia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Libya AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Liechtenstein AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Lithuania AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Macedonia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Madagascar AT","","TeachYourselfEnglishINTHECITY.wav","USD","0","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Malawi AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Maldives AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Mali AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Marshall AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Mauritania AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Mauritius AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Mcp Network AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Micronesia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Moldova AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Monaco AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Montenegro AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Montserrat AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Morocco AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Mozambique AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Myanmar AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Nauru AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Nepal AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Netherlands AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","New Caledonia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Nicaragua AT","","TeachYourselfEnglishINTHECITY.wav","USD","2","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Niger AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Nigeria AT","","TeachYourselfEnglishINTHECITY.wav","USD","1","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Niue AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Oman AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Palau AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Papua AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Philippines AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Phillipines AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Poland AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Portugal AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Qatar AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Russia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Rwanda AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","San Marino AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Sao Tome AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","Saudia Arabia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Senegal AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Serbia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Seychelles AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Sierra Leone AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Sint Maarten AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Slovakia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Slovenia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Solomon Islands AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Somalia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","South Sudan AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Spain AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Sri Lanka AT","","","USD","0","0.00000","0.00000","0.00000","0.00000","7200","7800","10000","10000","2020-03-28"
,"Aggregator","St. Helena AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","St. Kittis & Nevis AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","St. Lucia AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","St. Pierre AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","St. Vincent AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Suriname AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Swaziland AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Switzerland AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Syria AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Tajikistan AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Tanzania AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Thuraya AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Togo AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Tokelau AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Tonga AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Trinidad AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Tunisia AT","","TeachYourselfEnglishINTHECITY.wav","USD","2","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-02-24"
,"Aggregator","Turkey AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Turkmenistan AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Turks AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Tuvalu AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","UAE AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Uganda AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","UK AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Ukraine AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","UPT AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
,"Aggregator","Vanuatu AT","","TeachYourselfEnglishINTHECITY.wav","USD","","0.00000","0.00000","0.00000","0.00000","7200","7200","100000","3000","2020-03-04"
