Name,Operator,Buying Rate,Selling Rate,Min Duration,Max Duration,Daily Rate,Monthly Rate,Daily Title,Weekly Title,Monthly Title,Currency
Guyana AV2,Aggregator,0.08,0.06,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV12,Aggregator,0.08,0.06,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV2,Aggregator,0.075,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Turkey AV4,Aggregator,0.06,0.04,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Moldova FT1,Aggregator,0.1,0.07,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Botswana AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bahamas AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Cape Verde AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Trinidad AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Estonia AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Montserrat AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Gambia AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco CT4,Aggregator,0.175,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Equatorial Guinea T1,Aggregator,0.245,0.21,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Dominican Republic FT1,Aggregator,0.029,0.02,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia AV97,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Nauru AV2,Aggregator,0.28,0.22,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Senegal AV1,Aggregator,0.175,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bahamas AV3,Aggregator,0.035,0.025,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
St. Kittis & Nevis AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV30,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV16,Aggregator,0.075,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Serbia LT4,Aggregator,0.18,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia AV20,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Serbia AV5,Aggregator,0.115,0.095,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Eritrea P4,Aggregator,0.105,0.07,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Dominica AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Comoros AV19,Aggregator,0.18,0.15,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV19,Aggregator,0.075,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV8,Aggregator,0.075,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Gabon AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria AV19,Aggregator,0.19,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Ghana LT7,Aggregator,0.12,0.08,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Guinea AV1,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Honduras AV13,Aggregator,0.05,0.035,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV74,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Honduras AV17,Aggregator,0.05,0.035,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV43,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Mauritania LT9,Aggregator,0.23,0.17,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Mauritania AV4,Aggregator,0.19,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Sudan AV19,Aggregator,0.05,0.045,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Mauritania AV28,Aggregator,0.19,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Eritrea FT7,Aggregator,0.102,0.07,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia LT19,Aggregator,0.24,0.18,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Mauritania AV48,Aggregator,0.19,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Guinea Bissau T6,Aggregator,0.22,0.17,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV21,Aggregator,0.16,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Serbia P8,Aggregator,0.1,0.085,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Tunisia AV44,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia AV9,Aggregator,0.2,0.17,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV47,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Comoros AV11,Aggregator,0.18,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Liberia AV3,Aggregator,0.185,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Barbados AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Macedonia AV17,Aggregator,0.15,0.11,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Slovenia P13,Aggregator,0.18,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Slovenia P7,Aggregator,0.18,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Lithuania P130,Aggregator,0.175,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Ecuador AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Sudan SA13,Aggregator,0.06,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV1,Aggregator,0.085,0.06,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Oman AV33,Aggregator,0.1,0.07,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Lithuania P127,Aggregator,0.17,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Comoros AV19,Aggregator,0.18,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua AV3,Aggregator,0.08,0.06,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Honduras AV6,Aggregator,0.05,0.035,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Eritrea FT3,Aggregator,0.102,0.07,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Belize AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Lithuania P116,Aggregator,0.17,0.15,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Turkey AV6,Aggregator,0.06,0.04,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Cuba AV19,Aggregator,0.285,0.22,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
CAR AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Chad AV57,Aggregator,0.195,0.17,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Chad AV57,Aggregator,0.195,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Turkey AV5,Aggregator,0.06,0.04,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Sierra Leone T40,Aggregator,0.18,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Eq Guinea T1,Aggregator,0.245,0.19,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Philippines AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Guyana LT1,Aggregator,0.07,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Spain P5,Aggregator,0.15,0.11,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Tunisia PS1,Aggregator,0.2,0.17,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Mauritania AV34,Aggregator,0.19,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV10,Aggregator,0.075,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia AV43,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV3,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Benin LT4,Aggregator,0.12,0.08,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Cuba AV164,Aggregator,0.285,0.24,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Turks AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK AV31,Aggregator,0.075,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Belgium AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Lithuania P116,Aggregator,0.17,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Qatar AV4,Aggregator,0.06,0.045,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Comoros AV31,Aggregator,0.18,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Maldives AV8,Aggregator,0.265,0.2,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Niger AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Monaco AV19,Aggregator,0.185,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Belgium FT2,Aggregator,0.155,0.11,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Maldives AV3,Aggregator,0.265,0.2,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Italy AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Libya AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Equatorial Guinea T1,Aggregator,0.245,0.19,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Guyana AV10,Aggregator,0.08,0.06,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Spain P5,Aggregator,0.15,0.13,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Mali AV14,Aggregator,0.14,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Sudan LT4,Aggregator,0.08,0.06,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV79,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Cuba AV108,Aggregator,0.285,0.22,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Lithuania AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Guyana AV3,Aggregator,0.08,0.06,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Sudan LT4,Aggregator,0.08,0.065,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Sudan SA1,Aggregator,0.055,0.04,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Sudan SA15,Aggregator,0.06,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Ghana CT2,Aggregator,0.12,0.08,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
UK P4,Aggregator,0.06,0.045,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Sudan SA11,Aggregator,0.065,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Latvia P168,Aggregator,0.3,0.23,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Poland P46,Aggregator,0.235,0.18,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Sudan SA14,Aggregator,0.06,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia AV142,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia AV77,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Uganda AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Ivory AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Equatorial Guinea T23,Aggregator,0.245,0.19,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Jamaica AV21,Aggregator,0.07,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Lithuania P119,Aggregator,0.17,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Morocco AV51,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Oman AV36,Aggregator,0.1,0.07,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV63,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Fiji AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Lithuania P119,Aggregator,0.17,0.15,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Latvia AT,Aggregator,0,0,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Saudi AV4,Aggregator,0.05,0.035,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bolivia LT2,Aggregator,0.078,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bolivia LT9,Aggregator,0.078,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Morocco AV78,Aggregator,0.16,0.12,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bolivia LT1,Aggregator,0.078,0.05,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Car AV19,Aggregator,0.195,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Russia FT34,Aggregator,0.4,0.3,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Tunisia AV80,Aggregator,0.2,0.14,7000,360000,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
