Range Name,DID
Madagascar AV3,2.6133E+11
Madagascar AV3,2.6133E+11
Madagascar AV3,2.6133E+11
Madagascar AV3,2.6133E+11
Madagascar AV3,2.6133E+11
Madagascar AV3,2.6133E+11
Kiribati Proper AV1,68686110
Kiribati Proper AV1,68686111
Kiribati Proper AV1,68686112
Kiribati Proper AV1,68686113
Kiribati Proper AV1,68686114
Kiribati Proper AV1,68686115
Kiribati Proper AV1,68686116
Kiribati Proper AV1,68686117
Kiribati Proper AV1,68686118
Kiribati Proper AV1,68686119
Kiribati AV6,68678099175
Kiribati AV6,68678099176
Kiribati AV6,68678099177
Kiribati AV6,68678099178
Kiribati AV6,68678099179
Kiribati AV6,68678099170
Kiribati AV6,68678099171
Kiribati AV6,68678099172
Kiribati AV6,68678099173
Kiribati AV6,68678099174
Guinea AV3,22460121040
Guinea AV3,22460121041
Guinea AV3,22460121042
Guinea AV3,22460121043
Guinea AV3,22460121044
Guinea AV3,22460121045
Guinea AV3,22460121046
Guinea AV3,22460121047
Guinea AV3,22460121048
Guinea AV3,22460121049
Guinea Proper AV1,22430442380
Guinea Proper AV1,22430442381
Guinea Proper AV1,22430442382
Guinea Proper AV1,22430442383
Guinea Proper AV1,22430442384
Guinea Proper AV1,22430442385
Guinea Proper AV1,22430442386
Guinea Proper AV1,22430442387
Guinea Proper AV1,22430442388
Guinea Proper AV1,22430442389
Guinea AV2,22460126740
Guinea AV2,22460126741
Guinea AV2,22460126742
Guinea AV2,22460126743
Guinea AV2,22460126744
Guinea AV2,22460126745
Guinea AV2,22460126746
Guinea AV2,22460126747
Guinea AV2,22460126748
Guinea AV2,22460126749
Guinea AV1,22460128650
Guinea AV1,22460128651
Guinea AV1,22460128652
Guinea AV1,22460128653
Guinea AV1,22460128654
Guinea AV1,22460128655
Guinea AV1,22460128656
Guinea AV1,22460128657
Guinea AV1,22460128658
Guinea AV1,22460128659
Falklands Proper AV1,50040120
Falklands Proper AV1,50040121
Falklands Proper AV1,50040122
Falklands Proper AV1,50040123
Falklands Proper AV1,50040124
Falklands Proper AV1,50040125
Falklands Proper AV1,50040126
Falklands Proper AV1,50040127
Falklands Proper AV1,50040128
Falklands Proper AV1,50040129
Falklands AV1,50059940
Falklands AV1,50059941
Falklands AV1,50059942
Falklands AV1,50059943
Falklands AV1,50059944
Falklands AV1,50059945
Falklands AV1,50059946
Falklands AV1,50059947
Falklands AV1,50059948
Falklands AV1,50059949
East Timor Proper AV1,6702643570
East Timor Proper AV1,6702643571
East Timor Proper AV1,6702643572
East Timor Proper AV1,6702643573
East Timor Proper AV1,6702643574
East Timor Proper AV1,6702643575
East Timor Proper AV1,6702643576
East Timor Proper AV1,6702643577
East Timor Proper AV1,6702643578
East Timor Proper AV1,6702643579
East Timor AV1,67072251750
East Timor AV1,67072251751
East Timor AV1,67072251752
East Timor AV1,67072251753
East Timor AV1,67072251754
East Timor AV1,67072251755
East Timor AV1,67072251756
East Timor AV1,67072251757
East Timor AV1,67072251758
East Timor AV1,67072251759
Cuba AV7,5323428040
Cuba AV7,5323428041
Cuba AV7,5323428042
Cuba AV7,5323428043
Cuba AV7,5323428044
Cuba AV7,5323428045
Cuba AV7,5323428046
Cuba AV7,5323428047
Cuba AV7,5323428048
Cuba AV7,5323428049
Chad  AV6,23560634560
Chad  AV6,23560634561
Chad  AV6,23560634562
Chad  AV6,23560634563
Chad  AV6,23560634564
Chad  AV6,23560634565
Chad  AV6,23560634566
Chad  AV6,23560634567
Chad  AV6,23560634568
Chad  AV6,23560634569
Chad Proper AV1,23522542550
Chad Proper AV1,23522542551
Chad Proper AV1,23522542552
Chad Proper AV1,23522542553
Chad Proper AV1,23522542554
Chad Proper AV1,23522542555
Chad Proper AV1,23522542556
Chad Proper AV1,23522542557
Chad Proper AV1,23522542558
Chad Proper AV1,23522542559
Chad AV5,23595001399
Chad AV5,23595001390
Chad AV5,23595001391
Chad AV5,23595001392
Chad AV5,23595001393
Chad AV5,23595001394
Chad AV5,23595001395
Chad AV5,23595001396
Chad AV5,23595001397
Chad AV5,23595001398
Ascension Proper AV1,247101241
Ascension Proper AV1,247101242
Ascension Proper AV1,247101243
Ascension Proper AV1,247101244
Ascension Proper AV1,247101245
Ascension Proper AV1,247101246
Ascension Proper AV1,247101247
Ascension Proper AV1,247101248
Ascension Proper AV1,247101249
Ascension Proper AV1,247101240
Ascension AV6,24740020
Ascension AV6,24740021
Ascension AV6,24740022
Ascension AV6,24740023
Ascension AV6,24740024
Ascension AV6,24740025
Ascension AV6,24740026
Ascension AV6,24740027
Ascension AV6,24740028
Ascension AV6,24740029
Vanuatu AV1,6787748080
Vanuatu AV1,6787748081
Vanuatu AV1,6787748082
Vanuatu AV1,6787748083
Vanuatu AV1,6787748084
Vanuatu AV1,6787748085
Vanuatu AV1,6787748086
Vanuatu AV1,6787748087
Vanuatu AV1,6787748088
Vanuatu AV1,6787748089
